cID_DI,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real)
--_10109_10111,--,10109,10111,Deletion_reverse,2,0,0.00027624309392265195,0.0002797985450475658,0.0,0.0002547446185199338,0.009522217046368246,0.0,15383,0.6916262336781481
--_10122_10125,--,10122,10125,Deletion_reverse,1,0,0.00015304560759106213,0.00013723068478111705,0.0,0.0001273074474856779,0.004761108523184123,0.0,15382,0.6722029735307653
--_10240_10240,--,10240,10240,Insertion_reverse,1,0,0.00013736263736263736,0.00013736263736263736,0.0,0.0001259287243420224,0.004761108523184123,0.0,15385,0.5221601127016051
--_1033_1035,--,1033,1035,Deletion_reverse,1,0,0.00012682308180088776,0.00012658227848101267,0.0,0.00012627857052658164,0.004761108523184123,0.0,15383,0.6655131179587757
--_10340_10342,--,10340,10342,Deletion_reverse,1,0,0.0001479727730097662,0.0001482799525504152,0.0,0.00012613521695257316,0.004761108523184123,0.0,15383,0.6841037937742133
--_1037_14165,--,1037,14165,Deletion_reverse,1,0,0.00012845215157353886,0.0001316829075585989,0.0,0.00013747594171020073,0.004761108523184123,0.0,2257,0.5043086055285665
--_10472_10337,--,10472,10337,Insertion_reverse,3,0,0.0004257130693912303,0.0004405286343612335,0.0,0.0003790271636133923,0.014283325569552368,0.0,15520,0.7561651767140454
--_10473_10278,--,10473,10278,Insertion_reverse,1,0,0.000142025280499929,0.00013706140350877192,0.0,0.00012838618564642445,0.004761108523184123,0.0,15580,0.6608715789337224
--_10488_10490,--,10488,10490,Deletion_reverse,1,0,0.0001371177841766077,0.00013717421124828533,0.0,0.0001255020080321285,0.004761108523184123,0.0,15383,0.5519889501041595
--_10488_10491,--,10488,10491,Deletion_reverse,3,0,0.00041135335252982314,0.0004114661911946235,0.0,0.00037702651753173305,0.014283325569552368,0.0,15382,0.585624587890303
--_10526_10528,--,10526,10528,Deletion_reverse,1,0,0.00014204545454545454,0.00013736263736263736,0.0,0.00012512512512512512,0.004761108523184123,0.0,15383,0.621775479208603
--_1052_12723,--,1052,12723,Deletion_reverse,4,5,0.0005319148936170213,0.00055005500550055,0.0006250781347668458,0.0005000625078134767,0.01904443409273649,0.03742023689404849,3714,0.5897087962533649
--_10539_10541,--,10539,10541,Deletion_reverse,1,0,0.000146864444118079,0.0001381406271584473,0.0,0.000125344697919278,0.004761108523184123,0.0,15383,0.7162096572613241
--_10547_10549,--,10547,10549,Deletion_reverse,1,0,0.0001417233560090703,0.00013833171946327292,0.0,0.00012637432073802604,0.004761108523184123,0.0,15383,0.6400723326114033
--_10644_10646,--,10644,10646,Deletion_reverse,1,0,0.0001397233477714126,0.00013791201213625708,0.0,0.00012554927809165097,0.004761108523184123,0.0,15383,0.6109680672122155
--_10644_10647,--,10644,10647,Deletion_reverse,4,0,0.0005588933910856504,0.0005514199062586159,0.0,0.000503651473180559,0.01904443409273649,0.0,15382,0.7657755353813309
--_10647_10649,--,10647,10649,Deletion_reverse,1,0,0.00013785497656465398,0.00014122299110295156,0.0,0.00012810658467845247,0.004761108523184123,0.0,15383,0.6757127607693385
--_10649_10652,--,10649,10652,Deletion_reverse,4,0,0.0005648919644118063,0.0005560962046434033,0.0,0.0005006884466140943,0.01904443409273649,0.0,15382,0.7909873599843651
--_10654_10656,--,10654,10656,Deletion_reverse,1,0,0.00013871549452073797,0.00013768415255404102,0.0,0.00012656625743576763,0.004761108523184123,0.0,15383,0.6654933994713025
--_10679_10681,--,10679,10681,Deletion_reverse,3,0,0.00042637862421830583,0.0004274722143060701,0.0,0.0003845660812716318,0.014283325569552368,0.0,15383,0.7235494358051838
--_10689_10691,--,10689,10691,Deletion_reverse,2,0,0.00027590012415505585,0.0002818489289740699,0.0,0.00026171159382360636,0.009522217046368246,0.0,15383,0.6316573134202378
--_10690_10690,--,10690,10690,Insertion_reverse,2,0,0.00028129395218002813,0.00028129395218002813,0.0,0.0002610625244746117,0.009522217046368246,0.0,15385,0.663401200871116
--_10704_10625,--,10704,10625,Insertion_reverse,1,1,0.00013732491073880802,0.00014742739200943535,0.00012800819252432156,0.00012795905310300704,0.004761108523184123,0.007484047378809699,15464,0.6511321188354492
--_1072_1074,--,1072,1074,Deletion_reverse,1,0,0.00013036110024768608,0.00012671059300557527,0.0,0.00012503125781445363,0.004761108523184123,0.0,15383,0.6808400927915069
--_1076_1079,--,1076,1079,Deletion_reverse,2,0,0.00025957170668397143,0.0002594370216629913,0.0,0.00025154068670607473,0.009522217046368246,0.0,15382,0.6580424407818942
--_1079_14712,--,1079,14712,Deletion_reverse,1,0,0.00012971851083149564,0.00013034410844629823,0.0,0.00012504689258471927,0.004761108523184123,0.0,1752,0.6446769913038035
--_10803_10753,--,10803,10753,Insertion_reverse,1,0,0.0002486943546381497,0.0001368550704803613,0.0,0.00013236267372600927,0.004761108523184123,0.0,15435,0.6920092653650278
--_1081_13028,--,1081,13028,Deletion_reverse,2,4,0.0002534533012292485,0.0002901494269548818,0.0005005631335252158,0.00025406504065040653,0.009522217046368246,0.029936189515238795,3438,0.5072859691334847
--_10834_10836,--,10834,10836,Deletion_reverse,2,0,0.0005762028233938346,0.0002742355683532154,0.0,0.0002690341673392521,0.009522217046368246,0.0,15383,0.6490278090126821
--_1088_1090,--,1088,1090,Deletion_reverse,1,0,0.0001272264631043257,0.00013248542660307367,0.0,0.00012623074981065388,0.004761108523184123,0.0,15383,0.7262810286970469
--_1089_1142,--,1089,1142,Deletion_reverse,1,0,0.0001271940981938438,0.00012683916793505834,0.0,0.00013319126265316994,0.004761108523184123,0.0,15332,0.5621013785633127
--_1095_12898,--,1095,12898,Deletion_reverse,2,0,0.00026096033402922753,0.000273000273000273,0.0,0.00025006251562890725,0.009522217046368246,0.0,3582,0.6983885496038883
--_10982_10984,--,10982,10984,Deletion_reverse,1,0,0.00013917884481558804,0.00013700506918755994,0.0,0.00012539184952978057,0.004761108523184123,0.0,15383,0.5870477722643966
--_10987_10989,--,10987,10989,Deletion_reverse,1,0,0.00013867702121758425,0.00014200511218403862,0.0,0.00012743723716069835,0.004761108523184123,0.0,15383,0.6947573102806183
--_10989_10991,--,10989,10991,Deletion_reverse,1,0,0.00014200511218403862,0.00013829345871940258,0.0,0.00012507817385866166,0.004761108523184123,0.0,15383,0.6360964021531182
--_10997_10999,--,10997,10999,Deletion_reverse,4,0,0.0005576467307960407,0.0005505849965588438,0.0,0.0005060088551549652,0.01904443409273649,0.0,15383,0.7477401482098125
--_10998_11000,--,10998,11000,Deletion_reverse,1,0,0.00014190435646374344,0.00013743815283122595,0.0,0.00012588116817724068,0.004761108523184123,0.0,15383,0.5954969757323522
--_1102_1104,--,1102,1104,Deletion_reverse,4,0,0.0005096839959225281,0.0005209011590050788,0.0,0.0005035880649628604,0.01904443409273649,0.0,15383,0.6667117527283484
--_1107_14020,--,1107,14020,Deletion_reverse,1,0,0.0001266624445851805,0.00013189132155104195,0.0,0.00012565971349585322,0.004761108523184123,0.0,2472,0.6285149727820724
--_1108_1110,--,1108,1110,Deletion_reverse,1,0,0.00012992074834351045,0.00012672665061462426,0.0,0.00012501562695336918,0.004761108523184123,0.0,15383,0.5854374227331696
--_1108_545,--,1108,545,Insertion_reverse,1,1,0.00012992074834351045,0.00012656625743576763,0.00012645422357106728,0.00012503125781445363,0.004761108523184123,0.007484047378809699,15948,0.5440086494470041
--_1108_955,--,1108,955,Insertion_reverse,1,0,0.00012992074834351045,0.0001263902932254803,0.0,0.00012501562695336918,0.004761108523184123,0.0,15538,0.5605566897671428
--_11101_11103,--,11101,11103,Deletion_reverse,2,0,0.00027559597629874606,0.00028698522026115655,0.0,0.00025396825396825396,0.009522217046368246,0.0,15383,0.6315322758142997
--_11109_11111,--,11109,11111,Deletion_reverse,1,0,0.0001375137513751375,0.00013691128148959474,0.0,0.00012548625925461163,0.004761108523184123,0.0,15383,0.6036833457494042
--_11114_11116,--,11114,11116,Deletion_reverse,2,0,0.000273972602739726,0.00027495188342040145,0.0,0.0002529404325281396,0.009522217046368246,0.0,15383,0.6558241774056663
--_11225_11227,--,11225,11227,Deletion_reverse,1,0,0.00013642564802182812,0.00013651877133105802,0.0,0.00012758356723653993,0.004761108523184123,0.0,15383,0.779000522167301
--_11241_10992,--,11241,10992,Insertion_reverse,1,0,0.0001422879908935686,0.00013869625520110957,0.0,0.00012648621300278268,0.004761108523184123,0.0,15634,0.5545082564382231
--_11246_13234,--,11246,13234,Deletion_reverse,2,2,0.0002759381898454746,0.00027693159789531985,0.00025403277022735933,0.0002528125395019593,0.009522217046368246,0.014968094757619397,13397,0.5357338756919859
--_11247_14787,--,11247,14787,Deletion_reverse,4,0,0.0005523336095001381,0.000528052805280528,0.0,0.0005264543300868649,0.01904443409273649,0.0,11845,0.6584067645861401
--_11256_11124,--,11256,11124,Insertion_reverse,1,1,0.00014257199885942402,0.00013704262025489926,0.00012521913348359628,0.0001254390366281987,0.004761108523184123,0.007484047378809699,15517,0.5626511210134614
--_1125_1127,--,1125,1127,Deletion_reverse,8,0,0.0011795930404010617,0.0010134279199391944,0.0,0.0010572221488040175,0.03808886818547298,0.0,15383,0.5465834334647772
--_11283_11218,--,11283,11218,Insertion_reverse,1,1,0.00013666803334700013,0.0001365001365001365,0.00012813941568426448,0.0001286008230452675,0.004761108523184123,0.007484047378809699,15450,0.5318652930230566
--_11285_11191,--,11285,11191,Insertion_reverse,1,0,0.00013679890560875513,0.00013642564802182812,0.0,0.00012899896800825592,0.004761108523184123,0.0,15479,0.6050251857123176
--_11301_11303,--,11301,11303,Deletion_reverse,1,0,0.00013702384214853386,0.00013798813302056022,0.0,0.00012825445684237527,0.004761108523184123,0.0,15383,0.6664543217694754
--_11309_11311,--,11309,11311,Deletion_reverse,5,0,0.0007513148009015778,0.0007022471910112359,0.0,0.0006257039169065198,0.023805542615920616,0.0,15383,0.5399160296912714
--_11321_11323,--,11321,11323,Deletion_reverse,2,0,0.0002737101409607226,0.0002789400278940028,0.0,0.0002529404325281396,0.009522217046368246,0.0,15383,0.7389764303300619
--_11324_11326,--,11324,11326,Deletion_reverse,1,0,0.00013937282229965157,0.0001385809312638581,0.0,0.00012569130216189038,0.004761108523184123,0.0,15383,0.6593008932577518
--_11328_11331,--,11328,11331,Deletion_reverse,4,0,0.0005475701574264203,0.0005524098881369977,0.0,0.0005048592704783542,0.01904443409273649,0.0,15382,0.767369622189112
--_11333_11335,--,11333,11335,Deletion_reverse,1,0,0.00013679890560875513,0.00013902405116085083,0.0,0.00012871669455528383,0.004761108523184123,0.0,15383,0.661565041633309
--_11338_11340,--,11338,11340,Deletion_reverse,1,0,0.00013890818169190166,0.00013693002875530603,0.0,0.00012618296529968455,0.004761108523184123,0.0,15383,0.5910863879018524
--_1133_1135,--,1133,1135,Deletion_reverse,3,0,0.0003801799518438728,0.0003802763341361389,0.0,0.00038206826286296485,0.014283325569552368,0.0,15383,0.5604339605719736
--_11349_11351,--,11349,11351,Deletion_reverse,1,0,0.00013865779256794233,0.00013676148796498905,0.0,0.000125,0.004761108523184123,0.0,15383,0.6423367519153006
--_11383_11385,--,11383,11385,Deletion_reverse,1,0,0.0001369487811558477,0.0001371177841766077,0.0,0.00012961762799740766,0.004761108523184123,0.0,15383,0.5876287961009867
--_11391_11394,--,11391,11394,Deletion_reverse,2,0,0.0002763576067431256,0.00027570995312930797,0.0,0.0002543881963876876,0.009522217046368246,0.0,15382,0.6612224071550088
--_11392_12954,--,11392,12954,Deletion_reverse,1,0,0.00013766519823788548,0.00013642564802182812,0.0,0.00012597631645250694,0.004761108523184123,0.0,13823,0.6037985383543618
--_1139_763,--,1139,763,Insertion_reverse,1,0,0.000126806999746386,0.00012514078338130396,0.0,0.00012514078338130396,0.004761108523184123,0.0,15761,0.6928426715304722
--_1140_1143,--,1140,1143,Deletion_reverse,2,0,0.00025348542458808617,0.0002538715410002539,0.0,0.00025138260432378077,0.009522217046368246,0.0,15382,0.7221400122672883
--_11431_11526,--,11431,11526,Deletion_reverse,1,0,0.0001593879502709595,0.00013708019191226866,0.0,0.00012548625925461163,0.004761108523184123,0.0,15290,0.500469606311527
--_1145_13956,--,1145,13956,Deletion_reverse,1,0,0.0001268713524486171,0.00013206550449022716,0.0,0.00012594458438287153,0.004761108523184123,0.0,2574,0.6382644207332352
--_11625_11627,--,11625,11627,Deletion_reverse,1,0,0.00013736263736263736,0.00013982102908277405,0.0,0.0001269035532994924,0.004761108523184123,0.0,15383,0.6740506223303658
--_11631_14358,--,11631,14358,Deletion_reverse,22,8,0.003025302530253025,0.002875816993464052,0.0010097185409567084,0.0027606977036014556,0.10474438751005069,0.05987237903047759,12658,0.6673001780881477
--_11633_11635,--,11633,11635,Deletion_reverse,1,0,0.00013738150844896276,0.00013827433628318584,0.0,0.00012679092177000128,0.004761108523184123,0.0,15383,0.6384589350866214
--_11635_11638,--,11635,11638,Deletion_reverse,1,0,0.00013827433628318584,0.00013812154696132598,0.0,0.0001250625312656328,0.004761108523184123,0.0,15382,0.6488069408469698
--_11650_11652,--,11650,11652,Deletion_reverse,2,0,0.00027643400138217003,0.0002785515320334262,0.0,0.0002577984016499098,0.009522217046368246,0.0,15383,0.6732623545440347
--_11660_11662,--,11660,11662,Deletion_reverse,1,0,0.0001378169790518192,0.0001374003847210772,0.0,0.0001260716086737267,0.004761108523184123,0.0,15383,0.5906162241899607
--_11661_11663,--,11661,11663,Deletion_reverse,1,0,0.00013721185510428101,0.0001371553970648745,0.0,0.00012547051442910915,0.004761108523184123,0.0,15383,0.5875195170542238
--_11663_11665,--,11663,11665,Deletion_reverse,1,0,0.0001371553970648745,0.0001380452788514633,0.0,0.00012901561088891756,0.004761108523184123,0.0,15383,0.6160050322871939
--_1184_14733,--,1184,14733,Deletion_reverse,2,1,0.00026968716289104636,0.0002605184316790413,0.000125250501002004,0.00025006251562890725,0.009522217046368246,0.007484047378809699,1836,0.5942483012590215
--_11853_11855,--,11853,11855,Deletion_reverse,1,0,0.00013914011409489355,0.00013776002204160352,0.0,0.000128783000643915,0.004761108523184123,0.0,15383,0.6841857971274863
--_11873_11876,--,11873,11876,Deletion_reverse,3,0,0.00041684035014589413,0.00041186161449752884,0.0,0.00037603409375783404,0.014283325569552368,0.0,15382,0.6766411117640025
--_1189_1259,--,1189,1259,Deletion_reverse,1,1,0.00013104442405975625,0.0001266784899923993,0.0001257071024512885,0.00012512512512512512,0.004761108523184123,0.007484047378809699,15315,0.613133182357808
--_1192_1194,--,1192,1194,Deletion_reverse,1,0,0.00012823800974608873,0.00013015749056358194,0.0,0.0001277791975466394,0.004761108523184123,0.0,15383,0.7059449782665592
--_11952_11954,--,11952,11954,Deletion_reverse,2,0,0.00027662517289073305,0.00027662517289073305,0.0,0.000258164450755131,0.009522217046368246,0.0,15383,0.6132528574779701
--_11956_11958,--,11956,11958,Deletion_reverse,2,0,0.0002744990392533626,0.0002767017155506364,0.0,0.00025933609958506224,0.009522217046368246,0.0,15383,0.5854374227331696
--_11964_12734,--,11964,12734,Deletion_reverse,1,1,0.00013921759710427398,0.00013672409078479628,0.000126598303582732,0.00012565971349585322,0.004761108523184123,0.007484047378809699,14615,0.5756946034452498
--_11965_12735,--,11965,12735,Deletion_reverse,1,0,0.00014492753623188405,0.0001367053998632946,0.0,0.00012547051442910915,0.004761108523184123,0.0,14615,0.6269001698297895
--_11970_11972,--,11970,11972,Deletion_reverse,1,0,0.0001372872048325096,0.0001377410468319559,0.0,0.00012759984688018373,0.004761108523184123,0.0,15383,0.7231501395735268
--_12037_12040,--,12037,12040,Deletion_reverse,4,0,0.0005477201150212241,0.0005486968449931413,0.0,0.0005011275369581559,0.01904443409273649,0.0,15382,0.7512476746522021
--_12038_12040,--,12038,12040,Deletion_reverse,6,0,0.0008222557215293956,0.0008230452674897119,0.0,0.0007516913054372337,0.028566651139104737,0.0,15383,0.718520860197535
--_12040_12042,--,12040,12042,Deletion_reverse,1,0,0.00013717421124828533,0.00013721185510428101,0.0,0.00012740476493820868,0.004761108523184123,0.0,15383,0.6299964186654838
--_12053_12055,--,12053,12055,Deletion_reverse,1,0,0.00013883104262113008,0.0001383508577753182,0.0,0.00012929919834497026,0.004761108523184123,0.0,15383,0.6357421800479542
--_12057_12059,--,12057,12059,Deletion_reverse,1,0,0.00013708019191226866,0.0001374192661811186,0.0,0.00012701638511367967,0.004761108523184123,0.0,15383,0.5953624382877194
--_12065_12067,--,12065,12067,Deletion_reverse,1,0,0.00013821700069108501,0.00013713658804168953,0.0,0.00012584948401711554,0.004761108523184123,0.0,15383,0.7162096572613241
--_1208_1210,--,1208,1210,Deletion_reverse,1,0,0.00012970168612191958,0.00013290802764486976,0.0,0.00012823800974608873,0.004761108523184123,0.0,15383,0.7079593711529032
--_12103_12106,--,12103,12106,Deletion_reverse,4,0,0.000547945205479452,0.0005505849965588438,0.0,0.0005124919923126201,0.01904443409273649,0.0,15382,0.7227707773198293
--_12104_12326,--,12104,12326,Deletion_reverse,1,0,0.00013738150844896276,0.0001368738023542294,0.0,0.00012523481527864746,0.004761108523184123,0.0,15163,0.6013815443115426
--_1212_1212,--,1212,1212,Insertion_reverse,1,0,0.00012992074834351045,0.00012992074834351045,0.0,0.00012565971349585322,0.004761108523184123,0.0,15385,0.7455579272407273
--_1216_11603,--,1216,11603,Deletion_reverse,1,0,0.00012813941568426448,0.00014110342881332017,0.0,0.00012706480304955527,0.004761108523184123,0.0,4998,0.5726837129868064
--_12174_12176,--,12174,12176,Deletion_reverse,4,0,0.0005480202767502398,0.0005483207676490747,0.0,0.0005124263387138099,0.01904443409273649,0.0,15383,0.7579343422563303
--_12188_12190,--,12188,12190,Deletion_reverse,1,0,0.00014253135689851768,0.0001386193512614361,0.0,0.00012750223128904755,0.004761108523184123,0.0,15383,0.6873582703306512
--_12204_14615,--,12204,14615,Deletion_reverse,3,4,0.0004823151125401929,0.0003923620193565263,0.0005016302984700275,0.0003819709702062643,0.014283325569552368,0.029936189515238795,12974,0.60719814125842
--_12217_12220,--,12217,12220,Deletion_reverse,2,0,0.0002813335208890139,0.00027427317608337906,0.0,0.0002704895861509332,0.009522217046368246,0.0,15382,0.5472801311811588
--_12251_12253,--,12251,12253,Deletion_reverse,1,0,0.0001374570446735395,0.00013896609227348526,0.0,0.00012790995139421848,0.004761108523184123,0.0,15383,0.5817594447342576
--_1228_10361,--,1228,10361,Deletion_reverse,1,0,0.0001413827230312456,0.0001374192661811186,0.0,0.00013395847287340923,0.004761108523184123,0.0,6252,0.6234313431430425
--_12337_12339,--,12337,12339,Deletion_reverse,1,0,0.00013672409078479628,0.00013676148796498905,0.0,0.00012698412698412698,0.004761108523184123,0.0,15383,0.6542353130778003
--_12341_12345,--,12341,12345,Deletion_reverse,2,0,0.0002737101409607226,0.0002740852405097985,0.0,0.00025383931971062316,0.009522217046368246,0.0,15381,0.6185934716646561
--_12348_15271,--,12348,15271,Deletion_reverse,1,0,0.00013704262025489926,0.000124750499001996,0.0,0.00012669453946534905,0.004761108523184123,0.0,12462,0.6258345169050861
--_12389_12392,--,12389,12392,Deletion_reverse,1,0,0.0001381406271584473,0.00013939224979091162,0.0,0.00013027618551328816,0.004761108523184123,0.0,15382,0.6515310672377236
--_12452_12455,--,12452,12455,Deletion_reverse,1,0,0.00013723068478111705,0.0001372872048325096,0.0,0.00012735608762098828,0.004761108523184123,0.0,15382,0.6577304074094609
--_12487_12489,--,12487,12489,Deletion_reverse,1,0,0.000136986301369863,0.0001378929950358522,0.0,0.00012631047113805733,0.004761108523184123,0.0,15383,0.5883210778575864
--_12494_12496,--,12494,12496,Deletion_reverse,2,0,0.0002817695125387433,0.00027582402427251415,0.0,0.0002565418163160595,0.009522217046368246,0.0,15383,0.6732623545440347
--_12541_12543,--,12541,12543,Deletion_reverse,2,0,0.000274310794129749,0.00027363524421945547,0.0,0.00025,0.009522217046368246,0.0,15383,0.6807850372069744
--_12543_12545,--,12543,12545,Deletion_reverse,1,0,0.00013681762210972773,0.00014214641080312722,0.0,0.0001273723092599669,0.004761108523184123,0.0,15383,0.7162096572613241
--_12549_12555,--,12549,12555,Deletion_reverse,1,0,0.0001481042654028436,0.0001369487811558477,0.0,0.00012542330364981815,0.004761108523184123,0.0,15379,0.6612059613629205
--_12560_12563,--,12560,12563,Deletion_reverse,1,0,0.00013833171946327292,0.00013747594171020073,0.0,0.00012586532410320956,0.004761108523184123,0.0,15382,0.6464437290237667
--_12576_12434,--,12576,12434,Insertion_reverse,1,1,0.00014128284826222097,0.00013700506918755994,0.00012629451881788332,0.00012547051442910915,0.004761108523184123,0.007484047378809699,15527,0.6221159891651923
--_12595_12597,--,12595,12597,Deletion_reverse,2,0,0.0002735603884557516,0.0002752924982794219,0.0,0.0002534533012292485,0.009522217046368246,0.0,15383,0.6678600236693285
--_12605_12607,--,12605,12607,Deletion_reverse,1,0,0.00013762730525736306,0.0001365747063643813,0.0,0.000125,0.004761108523184123,0.0,15383,0.6490939727702437
--_12608_12610,--,12608,12610,Deletion_reverse,1,0,0.00013696753869332968,0.0001372495196266813,0.0,0.00012756729174639623,0.004761108523184123,0.0,15383,0.5761360308350246
--_12625_12590,--,12625,12590,Insertion_reverse,1,5,0.00013719303059404582,0.00013713658804168953,0.0006435834727764191,0.00012600806451612903,0.004761108523184123,0.03742023689404849,15420,0.6433502814522991
--_12639_12514,--,12639,12514,Insertion_reverse,1,3,0.0001384083044982699,0.00013676148796498905,0.0003762699109494544,0.00012531328320802005,0.004761108523184123,0.022452142136429095,15510,0.5685686596519699
--_12646_12648,--,12646,12648,Deletion_reverse,2,0,0.000275178866263071,0.00027666343892654584,0.0,0.0002522704339051463,0.009522217046368246,0.0,15383,0.664487970888802
--_12647_12647,--,12647,12647,Insertion_reverse,1,0,0.00013875398917718884,0.00013875398917718884,0.0,0.00012597631645250694,0.004761108523184123,0.0,15385,0.6561183224666592
--_12650_12652,--,12650,12652,Deletion_reverse,1,0,0.00013808340237503452,0.00013659336156262805,0.0,0.00012503125781445363,0.004761108523184123,0.0,15383,0.6732623545440347
--_12654_12656,--,12654,12656,Deletion_reverse,5,0,0.0006839945280437756,0.000683246788740093,0.0,0.0006259389083625439,0.023805542615920616,0.0,15383,0.7974038606558264
--_12657_12659,--,12657,12659,Deletion_reverse,2,0,0.0002737850787132101,0.00027620494406849883,0.0,0.0002544853034737244,0.009522217046368246,0.0,15383,0.6790868796002795
--_12660_11118,--,12660,11118,Insertion_reverse,2,0,0.00027658691743880515,0.00027416038382453733,0.0,0.00025131942699170643,0.009522217046368246,0.0,16927,0.6030230155865446
--_12662_12665,--,12662,12665,Deletion_reverse,2,0,0.0002734855736359907,0.0002773540424351685,0.0,0.00025464731347084286,0.009522217046368246,0.0,15382,0.6853433194105601
--_12666_12480,--,12666,12480,Insertion_reverse,3,0,0.00042668183757644715,0.00041282509976606576,0.0,0.00038333759263991824,0.014283325569552368,0.0,15571,0.5018551065654847
--_12668_11093,--,12668,11093,Insertion_reverse,1,1,0.00014543339150668993,0.00013659336156262805,0.00012717792191275595,0.0001265022137887413,0.004761108523184123,0.007484047378809699,16960,0.5093657101156598
--_12700_12702,--,12700,12702,Deletion_reverse,13,0,0.0018020515663986693,0.0017958281530598148,0.0,0.0016598569969356485,0.061894410801393594,0.0,15383,0.7547211148094365
--_12701_12700,--,12701,12700,Insertion_reverse,2,0,0.0002734107997265892,0.0002772387025228722,0.0,0.0002591009198082653,0.009522217046368246,0.0,15386,0.6841857971274863
--_12701_12701,--,12701,12701,Insertion_reverse,111,0,0.015174299384825701,0.015174299384825701,0.0,0.014187116564417178,0.5284830460734377,0.0,15385,0.8004988359923124
--_1277_1443,--,1277,1443,Deletion_reverse,1,0,0.00013183915622940013,0.00012669453946534905,0.0,0.00013815971262779773,0.004761108523184123,0.0,15219,0.6240160361963377
--_12800_12802,--,12800,12802,Deletion_reverse,1,0,0.00013655605626109517,0.00014068655036578504,0.0,0.0001278118609406953,0.004761108523184123,0.0,15383,0.6162914394088421
--_12803_12805,--,12803,12805,Deletion_reverse,5,0,0.000693000693000693,0.0006825006825006825,0.0,0.0006252344629235964,0.023805542615920616,0.0,15383,0.7954874444672883
--_12816_12818,--,12816,12818,Deletion_reverse,1,0,0.0001376083665886886,0.00013679890560875513,0.0,0.00012631047113805733,0.004761108523184123,0.0,15383,0.6428013805245809
--_12816_14935,--,12816,14935,Deletion_reverse,1,0,0.0001376083665886886,0.0001288659793814433,0.0,0.00012559658377292137,0.004761108523184123,0.0,13266,0.5705353412740207
--_12819_12821,--,12819,12821,Deletion_reverse,1,0,0.0001373437714599643,0.0001365747063643813,0.0,0.0001255808112520407,0.004761108523184123,0.0,15383,0.6915721958363655
--_12893_12897,--,12893,12897,Deletion_reverse,1,0,0.0001375137513751375,0.00013709898546750753,0.0,0.00012603982858583313,0.004761108523184123,0.0,15381,0.6438241238999881
--_12901_12903,--,12901,12903,Deletion_reverse,1,0,0.00013683634373289546,0.00013683634373289546,0.0,0.0001278935925310142,0.004761108523184123,0.0,15383,0.7708310651261033
--_12902_12904,--,12902,12904,Deletion_reverse,1,0,0.00013664935774801857,0.00013659336156262805,0.0,0.000125,0.004761108523184123,0.0,15383,0.7708310651261033
--_12907_12909,--,12907,12909,Deletion_reverse,2,0,0.0002782415136338342,0.00027393507738665936,0.0,0.0002501876407305479,0.009522217046368246,0.0,15383,0.6480173928942388
