cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
--_10639_8809,10639,8809,--,Insertion_reverse,17215,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125250501002004,0.00012643823492224047,0.00420180602026363,1,0.00012635835228708617,0.00012685525815045033,0.0064862061421388515
--_1073_1372,1073,1372,--,Deletion_reverse,15086,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012531328320802005,0.0001250625312656328,0.00420180602026363,1,0.000125,0.0001254390366281987,0.0064862061421388515
--_10786_10532,10786,10532,--,Insertion_reverse,15639,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012542330364981815,0.00012711325791280032,0.00420180602026363,1,0.00013087292239235702,0.00012521913348359628,0.0064862061421388515
--_107_1038,107,1038,--,Deletion_reverse,14454,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.0001278118609406953,0.00420180602026363,1,0.0001486546751895347,0.00012521913348359628,0.0064862061421388515
--_107_1285,107,1285,--,Deletion_reverse,14207,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012774655084312725,0.00420180602026363,1,0.0001486546751895347,0.00012608750472828143,0.0064862061421388515
--_107_153,107,153,--,Deletion_reverse,15339,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012495314257153568,0.00420180602026363,1,0.0001486546751895347,0.0001249375312343828,0.0064862061421388515
--_107_1612,107,1612,--,Deletion_reverse,13880,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.0001261193088661874,0.00420180602026363,1,0.0001486546751895347,0.0001252661906551422,0.0064862061421388515
--_107_1645,107,1645,--,Deletion_reverse,13847,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012504689258471927,0.00420180602026363,1,0.0001486546751895347,0.000125,0.0064862061421388515
--_107_186,107,186,--,Deletion_reverse,15306,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012496875781054737,0.00420180602026363,1,0.0001486546751895347,0.00012504689258471927,0.0064862061421388515
--_107_192,107,192,--,Deletion_reverse,15300,3.0,0.0,0.016032018243603723,0.0034266001828128327,3,0.0003945810864132579,0.0003746721618583739,0.01260541806079089,3,0.0004459640255686041,0.0003786922494319616,0.019458618426416555
--_107_193,107,193,--,Deletion_reverse,15299,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012489072061945796,0.00420180602026363,1,0.0001486546751895347,0.0001252661906551422,0.0064862061421388515
--_107_197,107,197,--,Deletion_reverse,15295,3.0,0.0,0.016032018243603723,0.0034266001828128327,3,0.0003945810864132579,0.0003745318352059925,0.01260541806079089,3,0.0004459640255686041,0.0003753284123608157,0.019458618426416555
--_107_202,107,202,--,Deletion_reverse,15290,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012478163214374845,0.00420180602026363,1,0.0001486546751895347,0.00012517211165352359,0.0064862061421388515
--_107_523,107,523,--,Deletion_reverse,14969,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012669453946534905,0.00420180602026363,1,0.0001486546751895347,0.00012501562695336918,0.0064862061421388515
--_107_607,107,607,--,Deletion_reverse,14885,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.0001284191601386927,0.00420180602026363,1,0.0001486546751895347,0.00013126804935678657,0.0064862061421388515
--_107_611,107,611,--,Deletion_reverse,14881,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012663036596175764,0.00420180602026363,1,0.0001486546751895347,0.00012944983818770226,0.0064862061421388515
--_107_618,107,618,--,Deletion_reverse,14874,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00013080444735120994,0.00420180602026363,1,0.0001486546751895347,0.00013440860215053763,0.0064862061421388515
--_107_897,107,897,--,Deletion_reverse,14595,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013152702880441932,0.00012553351744915893,0.00420180602026363,1,0.0001486546751895347,0.00012656625743576763,0.0064862061421388515
--_10926_11274,10926,11274,--,Deletion_reverse,15037,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00015775358889414735,0.000125203455615375,0.00420180602026363,1,0.000125,0.00013025921583952066,0.0064862061421388515
--_10983_10930,10983,10930,--,Insertion_reverse,15438,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125344697919278,0.00012517211165352359,0.00420180602026363,1,0.00012537612838515547,0.00012682308180088776,0.0064862061421388515
--_1099_1131,1099,1131,--,Deletion_reverse,15353,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012776287210936502,0.00012523481527864746,0.00420180602026363,1,0.00012698412698412698,0.00012503125781445363,0.0064862061421388515
--_11077_9710,11077,9710,--,Insertion_reverse,16752,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.0001254390366281987,0.00012695188523549576,0.00420180602026363,2,0.00025078369905956113,0.00012517211165352359,0.012972412284277703
--_1108_1259,1108,1259,--,Deletion_reverse,15234,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012813941568426448,0.00012514078338130396,0.00420180602026363,2,0.00025477707006369424,0.00012531328320802005,0.012972412284277703
--_1108_1396,1108,1396,--,Deletion_reverse,15097,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012813941568426448,0.00012635835228708617,0.00420180602026363,1,0.00012738853503184712,0.00012871669455528383,0.0064862061421388515
--_1108_862,1108,862,--,Insertion_reverse,15631,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012813941568426448,0.00012507817385866166,0.00420180602026363,2,0.00025477707006369424,0.0001250625312656328,0.012972412284277703
--_1108_929,1108,929,--,Insertion_reverse,15564,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012813941568426448,0.0001255020080321285,0.00420180602026363,2,0.00025477707006369424,0.00012503125781445363,0.012972412284277703
--_1110_1261,1110,1261,--,Deletion_reverse,15234,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001252975817566721,0.00012510947078693858,0.00420180602026363,1,0.00012504689258471927,0.00012503125781445363,0.0064862061421388515
--_11115_11184,11115,11184,--,Deletion_reverse,15316,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.000250501002004008,0.00025034422330704717,0.00840361204052726,2,0.00025,0.0002505323813102844,0.012972412284277703
--_11116_11184,11116,11184,--,Deletion_reverse,15317,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001252661906551422,0.00012517211165352359,0.00420180602026363,1,0.000125344697919278,0.0001252661906551422,0.0064862061421388515
--_1111_373,1111,373,--,Insertion_reverse,16123,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012645422357106728,0.00012631047113805733,0.00420180602026363,1,0.00012631047113805733,0.00012512512512512512,0.0064862061421388515
--_1111_970,1111,970,--,Insertion_reverse,15526,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012645422357106728,0.0001252975817566721,0.00420180602026363,2,0.00025262094227611467,0.0001250625312656328,0.012972412284277703
--_1112_554,1112,554,--,Insertion_reverse,15943,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012786088735455825,0.000128783000643915,0.00420180602026363,1,0.00012901561088891756,0.00012531328320802005,0.0064862061421388515
--_11152_11036,11152,11036,--,Insertion_reverse,15501,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00014132278123233464,0.0001254390366281987,0.00420180602026363,1,0.0001257071024512885,0.00012510947078693858,0.0064862061421388515
--_11255_11077,11255,11077,--,Insertion_reverse,15563,1.5,0.5,0.007444909091333055,0.0009587029491942042,2,0.0002531004808909137,0.0002508780732563974,0.00840361204052726,1,0.00012509382036527395,0.00025078369905956113,0.0064862061421388515
--_11271_11036,11271,11036,--,Insertion_reverse,15620,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.00025358184354000256,0.0002508780732563974,0.00840361204052726,2,0.000251004016064257,0.00025021894157387716,0.012972412284277703
--_11271_11099,11271,11099,--,Insertion_reverse,15557,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012679092177000128,0.0001252975817566721,0.00420180602026363,2,0.000251004016064257,0.00013015749056358194,0.012972412284277703
--_1137_925,1137,925,--,Insertion_reverse,15597,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125344697919278,0.0001295001295001295,0.00420180602026363,1,0.00012512512512512512,0.00014558159848595138,0.0064862061421388515
--_1138_898,1138,898,--,Insertion_reverse,15625,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.00025109855618330194,0.0002505323813102844,0.00840361204052726,2,0.0002501563477173233,0.0002501563477173233,0.012972412284277703
--_11396_13947,11396,13947,--,Deletion_reverse,12834,10.0,3.0,0.056866660994825236,0.027454018852979826,7,0.0008863003291972652,0.0008752188047011753,0.029412642141845406,13,0.001639344262295082,0.0008769731896767727,0.08432067984780506
--_113_243,113,243,--,Deletion_reverse,15255,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.004329004329004329,0.0001255808112520407,0.00420180602026363,1,0.00018311664530305805,0.00012501562695336918,0.0064862061421388515
--_11400_13951,11400,13951,--,Deletion_reverse,12834,1.5,0.5,0.007444909091333055,0.0009587029491942042,2,0.00025287646984448094,0.00025006251562890725,0.00840361204052726,1,0.00013954786491766677,0.0002509095471082675,0.0064862061421388515
--_1141_585,1141,585,--,Insertion_reverse,15941,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.0001254390366281987,0.00012521913348359628,0.00420180602026363,2,0.0002505323813102844,0.00012567550584391103,0.012972412284277703
--_11433_11339,11433,11339,--,Insertion_reverse,15479,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00015330369461904033,0.00012531328320802005,0.00420180602026363,1,0.00012501562695336918,0.00012517211165352359,0.0064862061421388515
--_1148_970,1148,970,--,Insertion_reverse,15563,2.5,0.5,0.013931115233471908,0.005527503192944648,2,0.0002511616225040814,0.0002505951635133442,0.00840361204052726,3,0.0003753284123608157,0.0002501250625312656,0.019458618426416555
--_114_514,114,514,--,Deletion_reverse,14985,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0045045045045045045,0.00012663036596175764,0.00420180602026363,1,0.00018244845831052726,0.00017905102954341988,0.0064862061421388515
--_11656_13682,11656,13682,--,Deletion_reverse,13359,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012553351744915893,0.00012565971349585322,0.00420180602026363,1,0.00013118194936376755,0.0001256281407035176,0.0064862061421388515
--_11656_13693,11656,13693,--,Deletion_reverse,13348,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012553351744915893,0.00012512512512512512,0.00420180602026363,1,0.00013118194936376755,0.0001252661906551422,0.0064862061421388515
--_1174_956,1174,956,--,Insertion_reverse,15603,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012539184952978057,0.00012536041118214867,0.00420180602026363,1,0.00012696800406297612,0.000125250501002004,0.0064862061421388515
--_11760_11649,11760,11649,--,Insertion_reverse,15496,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001252975817566721,0.0001278772378516624,0.00420180602026363,1,0.00012501562695336918,0.00012577034335303736,0.0064862061421388515
--_11771_11592,11771,11592,--,Insertion_reverse,15564,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00014336917562724014,0.0001254390366281987,0.00420180602026363,2,0.0002544853034737244,0.00012537612838515547,0.012972412284277703
--_1178_1096,1178,1096,--,Insertion_reverse,15467,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.0002505323813102844,0.000250689395838556,0.00840361204052726,2,0.00025031289111389235,0.0002501563477173233,0.012972412284277703
--_1179_1275,1179,1275,--,Deletion_reverse,15289,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125344697919278,0.0001257387149503332,0.00420180602026363,1,0.00012542330364981815,0.00012677484787018255,0.0064862061421388515
--_1180_1288,1180,1288,--,Deletion_reverse,15277,3.0,0.0,0.016032018243603723,0.0034266001828128327,3,0.0003775959723096287,0.00039052330122363966,0.01260541806079089,3,0.0003778813452575891,0.0003865979381443299,0.019458618426416555
--_1180_15125,1180,15125,--,Deletion_reverse,1440,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012586532410320956,0.00012518778167250875,0.00420180602026363,1,0.00012596044841919638,0.0001268713524486171,0.0064862061421388515
--_1186_1275,1186,1275,--,Deletion_reverse,15296,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012850167052171679,0.0001257387149503332,0.00420180602026363,1,0.00012559658377292137,0.00012677484787018255,0.0064862061421388515
--_1186_852,1186,852,--,Insertion_reverse,15719,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012850167052171679,0.00012528188423953897,0.00420180602026363,1,0.00012559658377292137,0.00012512512512512512,0.0064862061421388515
--_1193_1243,1193,1243,--,Deletion_reverse,15335,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012879958784131891,0.00012523481527864746,0.00420180602026363,1,0.00013090718680455556,0.00012501562695336918,0.0064862061421388515
--_1193_1287,1193,1287,--,Deletion_reverse,15291,5.0,1.0,0.027862230466943815,0.011055006385889295,4,0.0005151983513652757,0.0005023232450081628,0.01680722408105452,6,0.0007854431208273334,0.0005013159543802481,0.03891723685283311
--_1193_1346,1193,1346,--,Deletion_reverse,15232,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012879958784131891,0.00012501562695336918,0.00420180602026363,1,0.00013090718680455556,0.00012578616352201257,0.0064862061421388515
--_1193_925,1193,925,--,Insertion_reverse,15653,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012879958784131891,0.0001295001295001295,0.00420180602026363,1,0.00013090718680455556,0.00014558159848595138,0.0064862061421388515
--_1196_1278,1196,1278,--,Deletion_reverse,15303,2.0,1.0,0.011830212223340093,0.007628406203076463,1,0.00013497098123903362,0.00012581781580271766,0.00420180602026363,3,0.00039380414807035967,0.00012518778167250875,0.019458618426416555
--_1199_803,1199,803,--,Insertion_reverse,15781,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012978585334198572,0.00012758356723653993,0.00420180602026363,1,0.00012656625743576763,0.00012575452716297788,0.0064862061421388515
--_1199_917,1199,917,--,Insertion_reverse,15667,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012978585334198572,0.0001291822761917065,0.00420180602026363,1,0.00012656625743576763,0.00012656625743576763,0.0064862061421388515
--_1199_972,1199,972,--,Insertion_reverse,15612,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012978585334198572,0.00012539184952978057,0.00420180602026363,1,0.00012656625743576763,0.00012515644555694618,0.0064862061421388515
--_1200_1029,1200,1029,--,Insertion_reverse,15556,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00014539110206455364,0.00012600806451612903,0.00420180602026363,1,0.00012696800406297612,0.0001252661906551422,0.0064862061421388515
--_1200_1056,1200,1056,--,Insertion_reverse,15529,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00014539110206455364,0.00012532898859506203,0.00420180602026363,1,0.00012696800406297612,0.00012501562695336918,0.0064862061421388515
--_12020_11901,12020,11901,--,Insertion_reverse,15504,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001259287243420224,0.00012521913348359628,0.00420180602026363,1,0.0001268713524486171,0.00012569130216189038,0.0064862061421388515
--_1202_1243,1202,1243,--,Deletion_reverse,15344,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012790995139421848,0.00012523481527864746,0.00420180602026363,1,0.0001260239445494644,0.00012501562695336918,0.0064862061421388515
--_1202_1274,1202,1274,--,Deletion_reverse,15313,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012790995139421848,0.00012531328320802005,0.00420180602026363,1,0.0001260239445494644,0.00012603982858583313,0.0064862061421388515
--_1206_1645,1206,1645,--,Deletion_reverse,14946,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001268713524486171,0.00012504689258471927,0.00420180602026363,1,0.00012738853503184712,0.000125,0.0064862061421388515
--_12075_11223,12075,11223,--,Insertion_reverse,16237,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00014958863126402394,0.0001250625312656328,0.00420180602026363,2,0.0002524296352391771,0.0001264702162640698,0.012972412284277703
--_12075_13879,12075,13879,--,Deletion_reverse,13581,3.0,2.0,0.01831641836547894,0.014114612345215312,1,0.00014958863126402394,0.00012509382036527395,0.00420180602026363,5,0.0006310740880979427,0.00013415615776764153,0.03243103071069425
--_1211_1109,1211,1109,--,Insertion_reverse,15487,2.5,0.5,0.013931115233471908,0.005527503192944648,2,0.0002544529262086514,0.00025201612903225806,0.00840361204052726,3,0.0003757044458359424,0.00025154068670607473,0.019458618426416555
--_12123_13821,12123,13821,--,Deletion_reverse,13687,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013234515616728428,0.00012510947078693858,0.00420180602026363,1,0.00012588116817724068,0.00012564392511622062,0.0064862061421388515
--_1212_1255,1212,1255,--,Deletion_reverse,15342,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.0001257071024512885,0.00012518778167250875,0.00420180602026363,2,0.00025246149962130775,0.00012536041118214867,0.012972412284277703
--_1219_584,1219,584,--,Insertion_reverse,16020,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012537612838515547,0.00012523481527864746,0.00420180602026363,1,0.0001359249694168819,0.0001252661906551422,0.0064862061421388515
--_1224_1003,1224,1003,--,Insertion_reverse,15606,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00013833171946327292,0.00012651821862348178,0.00420180602026363,2,0.0002567723712928489,0.0001258019876714052,0.012972412284277703
