cID_DI,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real)
--_10044_10046,--,10044,10046,Deletion_reverse,1,0,0.0001252975817566721,0.00012871669455528383,0.0,0.00012727504136438844,0.00420180602026363,0.0,15383,0.6400723326114033
--_10059_10061,--,10059,10061,Deletion_reverse,1,0,0.00012599218848431397,0.00012577034335303736,0.0,0.0001318217769575534,0.00420180602026363,0.0,15383,0.7265022040729138
--_1005_1007,--,1005,1007,Deletion_reverse,1,0,0.00012588116817724068,0.00012674271229404308,0.0,0.00012616704516780217,0.00420180602026363,0.0,15383,0.7455579272407273
--_1005_865,--,1005,865,Insertion_reverse,1,1,0.00012588116817724068,0.00012503125781445363,0.00012581781580271766,0.00012509382036527395,0.00420180602026363,0.0064862061421388515,15525,0.579561318690952
--_10063_10065,--,10063,10065,Deletion_reverse,5,0,0.0006310740880979427,0.0006379992344009187,0.0,0.0006612881893929374,0.021009030101318146,0.0,15383,0.7585803822495668
--_10067_10069,--,10067,10069,Deletion_reverse,2,0,0.000251004016064257,0.0002508780732563974,0.0,0.00025031289111389235,0.00840361204052726,0.0,15383,0.6303410958697605
--_1006_1076,--,1006,1076,Deletion_reverse,1,1,0.00012561236025624922,0.00012899896800825592,0.00012581781580271766,0.0001279754287176862,0.00420180602026363,0.0064862061421388515,15315,0.5523525165036808
--_10072_10072,--,10072,10072,Insertion_reverse,1,0,0.0001252661906551422,0.0001252661906551422,0.0,0.00012624668602449185,0.00420180602026363,0.0,15385,0.6148351584795355
--_10074_10077,--,10074,10077,Deletion_reverse,5,0,0.0006272738677706687,0.0006268020559107434,0.0,0.0006252344629235964,0.021009030101318146,0.0,15382,0.7633434313507536
--_10075_10077,--,10075,10077,Deletion_reverse,8,0,0.0010022550739163117,0.0010028832894571893,0.0,0.0010003751406777541,0.03361444816210904,0.0,15383,0.6862099363210634
--_10076_10076,--,10076,10076,Insertion_reverse,2,0,0.00025078369905956113,0.00025078369905956113,0.0,0.00025559105431309905,0.00840361204052726,0.0,15385,0.6312180690290135
--_10076_10078,--,10076,10078,Deletion_reverse,1,0,0.00012539184952978057,0.0001260716086737267,0.0,0.00012588116817724068,0.00420180602026363,0.0,15383,0.6738133210253656
--_10077_10080,--,10077,10080,Deletion_reverse,8,0,0.0010028832894571893,0.0010065425264217413,0.0,0.0010097185409567084,0.03361444816210904,0.0,15382,0.6875059800219023
--_10082_12027,--,10082,12027,Deletion_reverse,4,12,0.0005008765339343851,0.0005008765339343851,0.001527689369828135,0.0005022601707684581,0.01680722408105452,0.07783447370566622,13440,0.7664707352292337
--_10084_10086,--,10084,10086,Deletion_reverse,3,0,0.0003781194857574994,0.0003819709702062643,0.0,0.0003815822945815314,0.01260541806079089,0.0,15383,0.6880928079847102
--_1008_1075,--,1008,1075,Deletion_reverse,1,1,0.00012790995139421848,0.0001258970162407151,0.00012623074981065388,0.00012536041118214867,0.00420180602026363,0.0064862061421388515,15318,0.6153093038661215
--_10091_10094,--,10091,10094,Deletion_reverse,5,0,0.0006277463904582549,0.0006270378730875344,0.0,0.0006257822277847309,0.021009030101318146,0.0,15382,0.7532496473244511
--_10092_10094,--,10092,10094,Deletion_reverse,1,0,0.00012542330364981815,0.00012540757461750688,0.0,0.00012515644555694618,0.00420180602026363,0.0,15383,0.5876287961009867
--_10094_10096,--,10094,10096,Deletion_reverse,1,0,0.00012540757461750688,0.00012523481527864746,0.0,0.00012577034335303736,0.00420180602026363,0.0,15383,0.6738133210253656
--_10100_10102,--,10100,10102,Deletion_reverse,2,0,0.0002505323813102844,0.00025150905432595576,0.0,0.00025003125390673836,0.00840361204052726,0.0,15383,0.6798416392311563
--_10102_10104,--,10102,10104,Deletion_reverse,1,0,0.00012575452716297788,0.0001303780964797914,0.0,0.00012626262626262626,0.00420180602026363,0.0,15383,0.5511355847520034
--_10104_10107,--,10104,10107,Deletion_reverse,1,0,0.0001303780964797914,0.00012528188423953897,0.0,0.00012501562695336918,0.00420180602026363,0.0,15382,0.5870477722643966
--_10108_10111,--,10108,10111,Deletion_reverse,1,0,0.00012685525815045033,0.00012815583749839805,0.0,0.0001273074474856779,0.00420180602026363,0.0,15382,0.5977635827915595
--_10109_10111,--,10109,10111,Deletion_reverse,16,0,0.0020035061357375405,0.0020504933999743688,0.0,0.0020369191597708466,0.06722889632421808,0.0,15383,0.6443910545577086
--_10110_10110,--,10110,10110,Insertion_reverse,1,0,0.00012578616352201257,0.00012578616352201257,0.0,0.00012545477355413375,0.00420180602026363,0.0,15385,0.6148351584795355
--_1011_586,--,1011,586,Insertion_reverse,1,1,0.0001274534794799898,0.000125203455615375,0.000128783000643915,0.00012512512512512512,0.00420180602026363,0.0064862061421388515,15810,0.5925629516733597
--_1011_818,--,1011,818,Insertion_reverse,1,1,0.0001274534794799898,0.00012711325791280032,0.000128783000643915,0.00016477179106936892,0.00420180602026363,0.0064862061421388515,15578,0.6234199592738607
--_10122_10125,--,10122,10125,Deletion_reverse,4,0,0.0005261773217574323,0.0005006257822277847,0.0,0.0005001875703388771,0.01680722408105452,0.0,15382,0.7573425177686309
--_10122_9879,--,10122,9879,Insertion_reverse,1,1,0.00013154433043935807,0.0001250625312656328,0.0001269035532994924,0.00012597631645250694,0.00420180602026363,0.0064862061421388515,15628,0.5719816509904421
--_1017_1019,--,1017,1019,Deletion_reverse,1,0,0.00013460761879122358,0.00013070186903672723,0.0,0.00013092432573972245,0.00420180602026363,0.0,15383,0.7262810286970469
--_10183_10185,--,10183,10185,Deletion_reverse,4,0,0.11764705882352941,0.0005006257822277847,0.0,0.0005005631335252158,0.01680722408105452,0.0,15383,0.5060601806975178
--_10226_10228,--,10226,10228,Deletion_reverse,3,0,0.00038294613224406433,0.00037979491074819596,0.0,0.00037998733375554147,0.01260541806079089,0.0,15383,0.7130557990088552
--_10231_10233,--,10231,10233,Deletion_reverse,1,0,0.00012518778167250875,0.00012521913348359628,0.0,0.0001260239445494644,0.00420180602026363,0.0,15383,0.6013056625765272
--_10239_10241,--,10239,10241,Deletion_reverse,6,0,0.000751503006012024,0.000751503006012024,0.0,0.0007659900421294523,0.02521083612158178,0.0,15383,0.7422712047296819
--_10240_10240,--,10240,10240,Insertion_reverse,1,0,0.0001252975817566721,0.0001252975817566721,0.0,0.00012784454103809768,0.00420180602026363,0.0,15385,0.7424405800834889
--_10241_10243,--,10241,10243,Deletion_reverse,1,0,0.000125250501002004,0.00012545477355413375,0.0,0.0001252661906551422,0.00420180602026363,0.0,15383,0.6240945865290539
--_1024_1075,--,1024,1075,Deletion_reverse,1,1,0.00012521913348359628,0.0001258970162407151,0.00012656625743576763,0.00012536041118214867,0.00420180602026363,0.0064862061421388515,15334,0.5882632417748058
--_10260_10264,--,10260,10264,Deletion_reverse,1,0,0.00014858841010401187,0.00012514078338130396,0.0,0.00012503125781445363,0.00420180602026363,0.0,15381,0.500469606311527
--_1028_1030,--,1028,1030,Deletion_reverse,1,0,0.00012547051442910915,0.00012518778167250875,0.0,0.000125,0.00420180602026363,0.0,15383,0.6080033493641849
--_1028_1052,--,1028,1052,Deletion_reverse,1,0,0.00012547051442910915,0.000125250501002004,0.0,0.00012504689258471927,0.00420180602026363,0.0,15361,0.6429068729048198
--_1028_1054,--,1028,1054,Deletion_reverse,1,1,0.00012547051442910915,0.000125250501002004,0.00013605442176870748,0.00012503125781445363,0.00420180602026363,0.0064862061421388515,15359,0.6100396671372673
--_1028_761,--,1028,761,Insertion_reverse,1,1,0.00012547051442910915,0.00012515644555694618,0.00013605442176870748,0.00012503125781445363,0.00420180602026363,0.0064862061421388515,15652,0.637864301683624
--_1028_917,--,1028,917,Insertion_reverse,1,1,0.00012547051442910915,0.0001291822761917065,0.00013605442176870748,0.00012656625743576763,0.00420180602026363,0.0064862061421388515,15496,0.6414815153572827
--_1029_739,--,1029,739,Insertion_reverse,1,1,0.00012600806451612903,0.00012514078338130396,0.0001252661906551422,0.0001250625312656328,0.00420180602026363,0.0064862061421388515,15675,0.5202293212792878
--_102_857,--,102,857,Deletion_reverse,1,0,0.00012711325791280032,0.00012517211165352359,0.0,0.00012536041118214867,0.00420180602026363,0.0,14630,0.5796452095166261
--_1030_1046,--,1030,1046,Deletion_reverse,1,1,0.00012518778167250875,0.00013466199838405601,0.000125,0.00012528188423953897,0.00420180602026363,0.0064862061421388515,15369,0.600249453119752
--_10320_10445,--,10320,10445,Deletion_reverse,1,0,0.000125,0.00012514078338130396,0.0,0.00012776287210936502,0.00420180602026363,0.0,15260,0.6621403555256359
--_1032_1046,--,1032,1046,Deletion_reverse,1,0,0.00012581781580271766,0.00013466199838405601,0.0,0.00012528188423953897,0.00420180602026363,0.0,15371,0.6313832453005749
--_10337_9910,--,10337,9910,Insertion_reverse,1,1,0.000125517760763148,0.00012577034335303736,0.0001258019876714052,0.00012567550584391103,0.00420180602026363,0.0064862061421388515,15812,0.5604980915256583
--_10340_10342,--,10340,10342,Deletion_reverse,5,0,0.0006264094211976949,0.0006265664160401002,0.0,0.0006349206349206349,0.021009030101318146,0.0,15383,0.7663792871413465
--_10356_10359,--,10356,10359,Deletion_reverse,3,0,0.0003757044458359424,0.00037655328228944395,0.0,0.0003815822945815314,0.01260541806079089,0.0,15382,0.6099193067475981
--_10358_10360,--,10358,10360,Deletion_reverse,2,0,0.00025157232704402514,0.0002504696305572949,0.0,0.000254323499491353,0.00840361204052726,0.0,15383,0.5706266739687771
--_1037_1046,--,1037,1046,Deletion_reverse,1,0,0.00012833675564681725,0.00013466199838405601,0.0,0.00012528188423953897,0.00420180602026363,0.0,15376,0.6947573102806183
--_1038_510,--,1038,510,Insertion_reverse,1,1,0.0001278118609406953,0.00012554927809165097,0.00012521913348359628,0.00013672409078479628,0.00420180602026363,0.0064862061421388515,15913,0.6315694291151905
--_10440_10442,--,10440,10442,Deletion_reverse,1,0,0.0001260239445494644,0.00012518778167250875,0.0,0.000126806999746386,0.00420180602026363,0.0,15383,0.5519889501041595
--_10460_10462,--,10460,10462,Deletion_reverse,1,0,0.00012510947078693858,0.00012517211165352359,0.0,0.000125517760763148,0.00420180602026363,0.0,15383,0.6279984605591344
--_10464_10464,--,10464,10464,Insertion_reverse,1,0,0.00012523481527864746,0.00012523481527864746,0.0,0.00012616704516780217,0.00420180602026363,0.0,15385,0.5862916345812808
--_10468_10276,--,10468,10276,Insertion_reverse,1,0,0.000125344697919278,0.00012510947078693858,0.0,0.00012618296529968455,0.00420180602026363,0.0,15577,0.6415963144887814
--_10472_10337,--,10472,10337,Insertion_reverse,2,1,0.00025128785023244125,0.000251035521526296,0.00012675877804537965,0.0002516039753428104,0.00840361204052726,0.0064862061421388515,15520,0.6157589942447041
--_10473_10278,--,10473,10278,Insertion_reverse,11,5,0.0013820831762784268,0.0013758599124452783,0.0006274312962730581,0.0013794833207925758,0.046219866222899926,0.03243103071069425,15580,0.6803981351528849
--_10477_10341,--,10477,10341,Insertion_reverse,1,0,0.0001259287243420224,0.00012545477355413375,0.0,0.00012721027859051011,0.00420180602026363,0.0,15521,0.6568153864121027
--_10488_10490,--,10488,10490,Deletion_reverse,3,0,0.0003754223501439119,0.0003755633450175263,0.0,0.0003775484520513466,0.01260541806079089,0.0,15383,0.5301697603179066
--_10488_10491,--,10488,10491,Deletion_reverse,3,0,0.0003754223501439119,0.0003755163349605708,0.0,0.0003790271636133923,0.01260541806079089,0.0,15382,0.5111076014872602
--_10525_10527,--,10525,10527,Deletion_reverse,12,0,0.0015894039735099338,0.001568832527127729,0.0,0.0015157256536566881,0.05042167224316356,0.0,15383,0.6889188215854493
--_1052_1055,--,1052,1055,Deletion_reverse,7,0,0.0008767535070140281,0.0008773029201654342,0.0,0.0008756567425569177,0.029412642141845406,0.0,15382,0.7529926848771468
--_1052_802,--,1052,802,Insertion_reverse,1,1,0.000125250501002004,0.00012547051442910915,0.00012504689258471927,0.00012583364791745311,0.00420180602026363,0.0064862061421388515,15635,0.5864856773514864
--_10532_10534,--,10532,10534,Deletion_reverse,1,0,0.00012711325791280032,0.00012553351744915893,0.0,0.00012521913348359628,0.00420180602026363,0.0,15383,0.6881282840152282
--_10533_10535,--,10533,10535,Deletion_reverse,2,0,0.00025081514923501377,0.00025106703489831785,0.0,0.00025078369905956113,0.00840361204052726,0.0,15383,0.7455579272407273
--_10537_10537,--,10537,10537,Insertion_reverse,1,0,0.0001255020080321285,0.0001255020080321285,0.0,0.0001271617497456765,0.00420180602026363,0.0,15385,0.7359379583019642
--_10539_10541,--,10539,10541,Deletion_reverse,2,0,0.00027240533914464724,0.00025198437696862794,0.0,0.0002517306482064191,0.00840361204052726,0.0,15383,0.6685941326442965
--_1053_1342,--,1053,1342,Deletion_reverse,1,0,0.000125344697919278,0.00012507817385866166,0.0,0.000125,0.00420180602026363,0.0,15096,0.6656144997201726
--_10542_10400,--,10542,10400,Insertion_reverse,1,1,0.00012578616352201257,0.00012507817385866166,0.00012518778167250875,0.0001260239445494644,0.00420180602026363,0.0064862061421388515,15527,0.5965076278476432
--_10547_10549,--,10547,10549,Deletion_reverse,3,0,0.00037678975131876413,0.00037650602409638556,0.0,0.00038446751249519417,0.01260541806079089,0.0,15383,0.6879897416509158
--_10566_10568,--,10566,10568,Deletion_reverse,1,0,0.0001252661906551422,0.00012531328320802005,0.0,0.00012679092177000128,0.00420180602026363,0.0,15383,0.6299964186654838
--_10568_10333,--,10568,10333,Insertion_reverse,1,0,0.00012531328320802005,0.00012615112905260502,0.0,0.00012537612838515547,0.00420180602026363,0.0,15620,0.6820080240647066
--_10575_10820,--,10575,10820,Deletion_reverse,2,0,0.0002518574486840448,0.0002502815667626079,0.0,0.00025006251562890725,0.00840361204052726,0.0,15140,0.7072988017555308
--_10625_10628,--,10625,10628,Deletion_reverse,5,0,0.0006582411795681938,0.0006274312962730581,0.0,0.000625,0.021009030101318146,0.0,15382,0.760384630158728
--_10626_10628,--,10626,10628,Deletion_reverse,1,0,0.0001266784899923993,0.00012548625925461163,0.0,0.000125,0.00420180602026363,0.0,15383,0.6634797725739693
--_10632_10634,--,10632,10634,Deletion_reverse,2,0,0.00025290844714213456,0.0002520478890989288,0.0,0.000251004016064257,0.00840361204052726,0.0,15383,0.7300348104004848
--_10639_10786,--,10639,10786,Deletion_reverse,1,1,0.000125250501002004,0.00012542330364981815,0.00012635835228708617,0.00013087292239235702,0.00420180602026363,0.0064862061421388515,15238,0.6108125415482123
--_10639_8809,--,10639,8809,Insertion_reverse,1,1,0.000125250501002004,0.00012643823492224047,0.00012635835228708617,0.00012685525815045033,0.00420180602026363,0.0064862061421388515,17215,0.5898073542136394
--_10643_10652,--,10643,10652,Deletion_reverse,1,0,0.00012584948401711554,0.00012759984688018373,0.0,0.00012514078338130396,0.00420180602026363,0.0,15376,0.6465016320398128
--_10644_10646,--,10644,10646,Deletion_reverse,1,0,0.00012572290671360322,0.00012619888944977284,0.0,0.00012624668602449185,0.00420180602026363,0.0,15383,0.6577846312735387
--_10644_10647,--,10644,10647,Deletion_reverse,8,0,0.0010057832537088258,0.0010057832537088258,0.0,0.0010107391029690461,0.03361444816210904,0.0,15382,0.6610493502913422
--_10647_10649,--,10647,10649,Deletion_reverse,3,0,0.00037716872014080966,0.00038192234245703374,0.0,0.00038231171148209506,0.01260541806079089,0.0,15383,0.7200943319435718
--_10649_10652,--,10649,10652,Deletion_reverse,5,0,0.0006365372374283895,0.0006379992344009187,0.0,0.0006257039169065198,0.021009030101318146,0.0,15382,0.8194448777701449
--_10654_10656,--,10654,10656,Deletion_reverse,1,0,0.00012624668602449185,0.00012575452716297788,0.0,0.00012510947078693858,0.00420180602026363,0.0,15383,0.646425282049733
--_10662_10665,--,10662,10665,Deletion_reverse,1,0,0.0001255020080321285,0.00012960082944530845,0.0,0.00012597631645250694,0.00420180602026363,0.0,15382,0.6509644720750392
--_10664_10666,--,10664,10666,Deletion_reverse,1,0,0.00012613521695257316,0.00013020833333333333,0.0,0.00013178703215603585,0.00420180602026363,0.0,15383,0.6349701725039684
--_10665_10668,--,10665,10668,Deletion_reverse,1,0,0.00012960082944530845,0.00012704865963664082,0.0,0.000125250501002004,0.00420180602026363,0.0,15382,0.6593578001879755
--_10669_10672,--,10669,10672,Deletion_reverse,1,0,0.00012717792191275595,0.00012578616352201257,0.0,0.0001258019876714052,0.00420180602026363,0.0,15382,0.6808400927915069
--_10676_10678,--,10676,10678,Deletion_reverse,2,0,0.00026174584478471405,0.0002517306482064191,0.0,0.0002585315408479835,0.00840361204052726,0.0,15383,0.7021719341033301
--_10679_10681,--,10679,10681,Deletion_reverse,4,0,0.0005017561465127947,0.0005044136191677175,0.0,0.0005090353779587681,0.01680722408105452,0.0,15383,0.8119136944067985
--_10680_10683,--,10680,10683,Deletion_reverse,1,0,0.00012536041118214867,0.00012629451881788332,0.0,0.0001257387149503332,0.00420180602026363,0.0,15382,0.6423367519153006
--_10689_10691,--,10689,10691,Deletion_reverse,8,0,0.0010084457330139921,0.0010260356547390022,0.0,0.0010325245224574084,0.03361444816210904,0.0,15383,0.6000131599309929
--_10690_10690,--,10690,10690,Insertion_reverse,1,0,0.00012943308309603936,0.00012943308309603936,0.0,0.0001304631441617743,0.00420180602026363,0.0,15385,0.7261139735889625
--_10691_10693,--,10691,10693,Deletion_reverse,2,0,0.00025650891368475054,0.0002560491614389963,0.0,0.00025451768897938407,0.00840361204052726,0.0,15383,0.6232530319815401
--_10695_10697,--,10695,10697,Deletion_reverse,1,0,0.0001260239445494644,0.00012655024044545685,0.0,0.0001271294177472667,0.00420180602026363,0.0,15383,0.6961068630323637
--_10697_10700,--,10697,10700,Deletion_reverse,1,0,0.00012655024044545685,0.0001252975817566721,0.0,0.00012586532410320956,0.00420180602026363,0.0,15382,0.6234313431430425
--_1069_1071,--,1069,1071,Deletion_reverse,2,0,0.0002519526329050139,0.00025138260432378077,0.0,0.00025040691123075,0.00840361204052726,0.0,15383,0.6947035789180522
--_1073_13530,--,1073,13530,Deletion_reverse,1,0,0.00012531328320802005,0.00012512512512512512,0.0,0.00012973533990659055,0.00420180602026363,0.0,2928,0.6795439601678016
--_1073_1372,--,1073,1372,Deletion_reverse,1,1,0.00012531328320802005,0.0001250625312656328,0.000125,0.0001254390366281987,0.00420180602026363,0.0064862061421388515,15086,0.5379729624163927
--_1074_901,--,1074,901,Insertion_reverse,2,0,0.00025072082236429733,0.00025290844714213456,0.0,0.0002516039753428104,0.00840361204052726,0.0,15558,0.6667330877954907
--_10758_10760,--,10758,10760,Deletion_reverse,1,0,0.0001250625312656328,0.00012521913348359628,0.0,0.00012856775520699409,0.00420180602026363,0.0,15383,0.5844686882700136
--_10765_10767,--,10765,10767,Deletion_reverse,1,0,0.00012656625743576763,0.00012615112905260502,0.0,0.00013094146916328402,0.00420180602026363,0.0,15383,0.6855832535773537
--_10769_10771,--,10769,10771,Deletion_reverse,1,0,0.00012537612838515547,0.00012755102040816328,0.0,0.00012658227848101267,0.00420180602026363,0.0,15383,0.7162096572613241
--_10786_10532,--,10786,10532,Insertion_reverse,1,1,0.00012542330364981815,0.00012711325791280032,0.00013087292239235702,0.00012521913348359628,0.00420180602026363,0.0064862061421388515,15639,0.5532339506290479
--_10787_10789,--,10787,10789,Deletion_reverse,4,0,0.0005015673981191223,0.0005016302984700275,0.0,0.0005021340697966357,0.01680722408105452,0.0,15383,0.796618371735399
--_10788_10791,--,10788,10791,Deletion_reverse,1,0,0.0001252975817566721,0.00012569130216189038,0.0,0.00012929919834497026,0.00420180602026363,0.0,15382,0.6852614783532543
--_1079_243,--,1079,243,Insertion_reverse,1,0,0.00012746972594008922,0.0001255808112520407,0.0,0.00012501562695336918,0.00420180602026363,0.0,16221,0.6574759262238381
--_1080_1341,--,1080,1341,Deletion_reverse,1,0,0.00012583364791745311,0.00012509382036527395,0.0,0.0001255808112520407,0.00420180602026363,0.0,15124,0.682714359858932
--_10815_10817,--,10815,10817,Deletion_reverse,2,0,0.0002527486414760521,0.0002503755633450175,0.0,0.0002528125395019593,0.00840361204052726,0.0,15383,0.6853433194105601
--_1085_1341,--,1085,1341,Deletion_reverse,2,0,0.00025493945188017844,0.0002501876407305479,0.0,0.0002511616225040814,0.00840361204052726,0.0,15129,0.6421183669106384
--_10870_10872,--,10870,10872,Deletion_reverse,1,0,0.0001890359168241966,0.00018298261665141812,0.0,0.00012569130216189038,0.00420180602026363,0.0,15383,0.5934140763437743
--_1088_1090,--,1088,1090,Deletion_reverse,3,0,0.00037750094375235937,0.00039282440748985203,0.0,0.0003803727653100038,0.01260541806079089,0.0,15383,0.7374813346517447
--_1088_368,--,1088,368,Insertion_reverse,1,0,0.00012583364791745311,0.00012512512512512512,0.0,0.00012509382036527395,0.00420180602026363,0.0,16105,0.6807850372069744
--_1089_1139,--,1089,1139,Deletion_reverse,1,0,0.00012565971349585322,0.00012553351744915893,0.0,0.0001252975817566721,0.00420180602026363,0.0,15335,0.6902007350735512
--_1090_978,--,1090,978,Insertion_reverse,1,0,0.00013094146916328402,0.00012542330364981815,0.0,0.00012515644555694618,0.00420180602026363,0.0,15497,0.6739825560747408
--_10915_10918,--,10915,10918,Deletion_reverse,1,0,0.00012532898859506203,0.00012706480304955527,0.0,0.0001261193088661874,0.00420180602026363,0.0,15382,0.6504159337750882
--_1091_1093,--,1091,1093,Deletion_reverse,1,0,0.00013005592404734037,0.00012565971349585322,0.0,0.00012517211165352359,0.00420180602026363,0.0,15383,0.654866097008783
--_1091_1285,--,1091,1285,Deletion_reverse,1,0,0.00013005592404734037,0.00012774655084312725,0.0,0.00012608750472828143,0.00420180602026363,0.0,15191,0.6408979640344028
--_10926_11274,--,10926,11274,Deletion_reverse,1,1,0.00015775358889414735,0.000125203455615375,0.000125,0.00013025921583952066,0.00420180602026363,0.0064862061421388515,15037,0.502313715995905
--_1092_263,--,1092,263,Insertion_reverse,1,0,0.00013171759747102212,0.00012769761205465457,0.0,0.00012507817385866166,0.00420180602026363,0.0,16214,0.6945619541406737
--_10936_10938,--,10936,10938,Deletion_reverse,1,0,0.00012515644555694618,0.0001252661906551422,0.0,0.000125203455615375,0.00420180602026363,0.0,15383,0.5692747917486065
--_10940_10540,--,10940,10540,Insertion_reverse,1,0,0.000125250501002004,0.00012653422750854106,0.0,0.00012567550584391103,0.00420180602026363,0.0,15785,0.6354632948721618
--_10940_10942,--,10940,10942,Deletion_reverse,1,0,0.000125250501002004,0.00012542330364981815,0.0,0.00012578616352201257,0.00420180602026363,0.0,15383,0.6299964186654838
--_10950_10953,--,10950,10953,Deletion_reverse,2,0,0.00025660764690787786,0.0002503755633450175,0.0,0.0002511616225040814,0.00840361204052726,0.0,15382,0.5035237417170223
--_10966_10968,--,10966,10968,Deletion_reverse,1,0,0.00012523481527864746,0.00012528188423953897,0.0,0.00012588116817724068,0.00420180602026363,0.0,15383,0.7405676183655451
--_10968_10970,--,10968,10970,Deletion_reverse,1,0,0.00012528188423953897,0.00012532898859506203,0.0,0.00012843565373747752,0.00420180602026363,0.0,15383,0.7117294745417525
--_10971_10973,--,10971,10973,Deletion_reverse,1,0,0.0001252975817566721,0.000125250501002004,0.0,0.000125,0.00420180602026363,0.0,15383,0.7167766069032222
--_10982_10984,--,10982,10984,Deletion_reverse,2,0,0.00025122472051249844,0.00025075225677031093,0.0,0.00025211143325349803,0.00840361204052726,0.0,15383,0.7769568228913558
--_10983_10930,--,10983,10930,Insertion_reverse,1,1,0.000125344697919278,0.00012517211165352359,0.00012537612838515547,0.00012682308180088776,0.00420180602026363,0.0064862061421388515,15438,0.5196033498254975
--_10983_10983,--,10983,10983,Insertion_reverse,1,0,0.000125344697919278,0.000125344697919278,0.0,0.00012537612838515547,0.00420180602026363,0.0,15385,0.7596664825278377
--_10983_10985,--,10983,10985,Deletion_reverse,1,0,0.000125344697919278,0.00012561236025624922,0.0,0.00012753475322025253,0.00420180602026363,0.0,15383,0.7569791655401092
--_10987_10989,--,10987,10989,Deletion_reverse,1,0,0.00012531328320802005,0.0001414827391058291,0.0,0.00012774655084312725,0.00420180602026363,0.0,15383,0.5185906953440784
--_10989_10991,--,10989,10991,Deletion_reverse,1,0,0.0001414827391058291,0.00012521913348359628,0.0,0.000125,0.00420180602026363,0.0,15383,0.7411850103002775
--_1098_1100,--,1098,1100,Deletion_reverse,1,0,0.00012764871074802145,0.00012545477355413375,0.0,0.00012517211165352359,0.00420180602026363,0.0,15383,0.593029640541493
--_10994_10996,--,10994,10996,Deletion_reverse,1,0,0.00012584948401711554,0.0001266784899923993,0.0,0.000125250501002004,0.00420180602026363,0.0,15383,0.6774489379254256
--_1099_1131,--,1099,1131,Deletion_reverse,1,1,0.00012776287210936502,0.00012523481527864746,0.00012698412698412698,0.00012503125781445363,0.00420180602026363,0.0064862061421388515,15353,0.5883136582102674
--_11001_11001,--,11001,11001,Insertion_reverse,8,0,0.001038961038961039,0.001038961038961039,0.0,0.00100150225338007,0.03361444816210904,0.0,15385,0.5354662512613757
--_1102_1104,--,1102,1104,Deletion_reverse,7,0,0.0008835037233371198,0.0009045096265667399,0.0,0.0008841732979664014,0.029412642141845406,0.0,15383,0.6118570112262475
--_11038_11040,--,11038,11040,Deletion_reverse,4,0,0.0005027020233756441,0.0005014416447285947,0.0,0.0005079365079365079,0.01680722408105452,0.0,15383,0.7377976456231331
